"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Rita Hayworth <font color = green>lights</font> up the <font color = green>screen</font> in this <font color = green>fun</font>, <font color = green>fancy</font> and <font color = green>delightful</font> musical starring <font color = green>Gene</font> Kelly. Rita plays <font color = green>nightclub</font> dancer <font color = green>Rusty</font> Parker who has dreams to be a successful Broadway star. Unfortunately, her career is getting no where in Danny McGuire's Night Club. When one of her fellow <font color = green>dancers</font> says she's going to enter a Cover Girl <font color = green>contest</font>, she <font color = green>decides</font> to follow her dreams and <font color = green>enters</font>. She <font color = green>reminds</font> the <font color = green>publisher</font> of her Grandma, who he was deeply in love with many years ago. But when she <font color = green>finds</font> this success, her <font color = green>boyfriend</font> is not <font color = green>happy</font> about it.<br /><br />I had never seen Rita before this, and I am so <font color = green>glad</font> I did! She has such a <font color = green>scene</font> <font color = green>presence</font> and is a very good <font color = green>actress</font>. There are some good <font color = green>numbers</font> in here, not the best of any <font color = green>musical</font> but they are melodic and good to listen to. One thing I didn't like was Gene Kelly's character. He should have supported his girlfriend! But anyway, that's perhaps the only <font color = green>criticism</font> I have about this <font color = green>movie</font>. <font color = green>Cover</font> <font color = green>Girl</font> is a <font color = green>glorious</font>, fluffy <font color = green>film</font> - <font color = green>perfect</font> <font color = green>escapism</font>. Not everyone's <font color = green>ideal</font> <font color = green>movie</font>, but a <font color = green>wonderful</font> <font color = green>movie</font> <font color = green>nonetheless</font>, <font color = green>due</font> to Rita Hayworth's star <font color = green>power</font>. <font color = green>Great</font> <font color = green>movie</font>, <font color = green>truly</font> impressed.","Rita Hayworth <font color = green>lit</font> up the <font color = green>visor</font> in this <font color = green>distracting</font>, <font color = green>novelty</font> and <font color = green>terrific</font> musical starring <font color = green>Genes</font> Kelly. Rita plays <font color = green>disco</font> dancer <font color = green>Corroded</font> Parker who has dreams to be a successful Broadway star. Unfortunately, her career is getting no where in Danny McGuire's Night Club. When one of her fellow <font color = green>choreographer</font> says she's going to enter a Cover Girl <font color = green>pageant</font>, she <font color = green>elects</font> to follow her dreams and <font color = green>entrance</font>. She <font color = green>remind</font> the <font color = green>editor</font> of her Grandma, who he was deeply in love with many years ago. But when she <font color = green>identifies</font> this success, her <font color = green>mating</font> is not <font color = green>upbeat</font> about it.<br /><br />I had never seen Rita before this, and I am so <font color = green>joyous</font> I did! She has such a <font color = green>site</font> <font color = green>attendance</font> and is a very good <font color = green>agent</font>. There are some good <font color = green>name</font> in here, not the best of any <font color = green>musician</font> but they are melodic and good to listen to. One thing I didn't like was Gene Kelly's character. He should have supported his girlfriend! But anyway, that's perhaps the only <font color = green>critic</font> I have about this <font color = green>kino</font>. <font color = green>Coverage</font> <font color = green>Female</font> is a <font color = green>glamorous</font>, fluffy <font color = green>theater</font> - <font color = green>perfecting</font> <font color = green>escapist</font>. Not everyone's <font color = green>eyesight</font> <font color = green>moviemaking</font>, but a <font color = green>admirable</font> <font color = green>moviemaking</font> <font color = green>anyway</font>, <font color = green>payable</font> to Rita Hayworth's star <font color = green>horsepower</font>. <font color = green>Phenomenal</font> <font color = green>photographs</font>, <font color = green>definitely</font> impressed.",0.00026232004165649414,0.015186727046966553,1,1,1,735,"Failed"
"The <font color = green>Battleship</font> Potemkin is now the oldest film I've seen and it is also the first silent film I've seen. I heard a lot of good things about this movie so I got the tape out at home and I watched it. When it <font color = green>ended</font> I just <font color = green>thought</font> that this was a classic masterpiece. The <font color = green>story</font> is based on the real-life <font color = green>Russian</font> <font color = green>Battleship</font> Potemkin. You wouldn't think it but some of it was <font color = green>sad</font> and disgusting. Sad being that the mother dies and the pram rolls down the <font color = green>stairway</font> and disgusting being they have to eat rotten meat with maggots in it.<br /><br /><font color = green>Today</font> it is still considered to be one of the <font color = green>best</font> <font color = green>silent</font> and <font color = green>Russian</font> <font color = green>films</font> ever made. I think that everyone should see it (if they can find it.) You will be <font color = green>presently</font> surprised at how <font color = green>good</font> it is. It's a must see <font color = green>classic</font>. 5/5.","The <font color = red>Starship</font> Potemkin is now the oldest film I've seen and it is also the first silent film I've seen. I heard a lot of good things about this movie so I got the tape out at home and I watched it. When it <font color = red>terminate</font> I just <font color = red>believing</font> that this was a classic masterpiece. The <font color = red>historical</font> is based on the real-life <font color = red>Soviet</font> <font color = red>Spaceship</font> Potemkin. You wouldn't think it but some of it was <font color = red>lousy</font> and disgusting. Sad being that the mother dies and the pram rolls down the <font color = red>escalator</font> and disgusting being they have to eat rotten meat with maggots in it.<br /><br /><font color = red>Date</font> it is still considered to be one of the <font color = red>greatest</font> <font color = red>silencers</font> and <font color = red>Soviet</font> <font color = red>photographs</font> ever made. I think that everyone should see it (if they can find it.) You will be <font color = red>already</font> surprised at how <font color = red>nice</font> it is. It's a must see <font color = red>atypical</font>. 5/5.",0.0003114938735961914,0.6014562249183655,1,0,1,345,"Successful"
"""Pink Flamingos"" is a cult classic.The plot of this film revolves around the throwdown challenge to Divine's supremacy as the filthiest person alive.""Pink Flamingos"" contains some memorably repulsive scenes like a sex scene with a chicken and the scene where Divine eats fresh dog feces.Yes,the movie is shocking and funny at the same time,but the biggest laughs come from the actors' lines.Check out especially this line from Divine:""Kill everyone now!Condone first degree murder!Advocate cannibalism!Eat s***!Filth is my politics!Filth is my life!"".On the whole,I really <font color = green>enjoyed</font> this film.Still its tagline ""An Exercise in Bad Taste"" should be taken to heart and even those used to the gross out movies today may find this gem hard to stomach.Highly recommended.","""Pink Flamingos"" is a cult classic.The plot of this film revolves around the throwdown challenge to Divine's supremacy as the filthiest person alive.""Pink Flamingos"" contains some memorably repulsive scenes like a sex scene with a chicken and the scene where Divine eats fresh dog feces.Yes,the movie is shocking and funny at the same time,but the biggest laughs come from the actors' lines.Check out especially this line from Divine:""Kill everyone now!Condone first degree murder!Advocate cannibalism!Eat s***!Filth is my politics!Filth is my life!"".On the whole,I really <font color = red>rained</font> this film.Still its tagline ""An Exercise in Bad Taste"" should be taken to heart and even those used to the gross out movies today may find this gem hard to stomach.Highly recommended.",0.00330960750579834,0.7215665578842163,1,0,1,17,"Successful"
"The Fanglys is set in a small Texan town called Layton on the eve of Halloween as the townspeople treat it like the second coming of Christ or something, I mean Halloween isn't that important is it? Anyway, Sheriff Pete (Burton Gilliam) has been called out to yet another murder as local boy Ned (co-associate producer John William Galt) has discovered a body in the local woods. Could it be the Fang Lady (Justin Hamilton)? The central character involved in a local <font color = red>legend</font> about a witch who kills teenagers, who knows? Being the fun <font color = red>sort</font> of guy he is Mark (asisstant director & producer Robert Harvey) convinces his missus Kelly (Laurie Reeves) to ride out to a cemetery that his mate Steven (Josh Gobin) found the night before for a Halloween party. The idea of spending the night in a cemetery in the middle of the woods obviously appeals to Kelly & she agrees, along with Steven & a girl he picked up named Camille (Natalie Woods) & their nerdy friend Jerry (Tim Boswell) they all set out for a night of fun, well as much fun as you can expect to have in an isolated cemetery. However they soon <font color = red>discover</font> that the legend of the Fang Lady is <font color = red>far</font> from the bedtime <font color = red>story</font> many <font color = red>make</font> out...<br /><br /><font color = red>Edited</font>, executive produced, written & directed by Christopher Abram The Fanglys is a <font color = red>pretty</font> <font color = red>rubbish</font> attempt at a <font color = red>horror</font> <font color = red>film</font>. The <font color = red>script</font> is very <font color = red>predictable</font>, <font color = red>dull</font> & doesn't deliver any sort of <font color = red>entertainment</font> value whatsoever, in the right hands & with a <font color = red>decent</font> budget The Fanglys <font color = red>could</font> have been an <font color = red>effective</font> <font color = red>horror</font> <font color = red>film</font> but as it is it isn't. It moves along at a <font color = red>fair</font> <font color = red>pace</font> but the on-screen 'action' is so <font color = red>poor</font> that it doesn't matter, I don't quite know what else to say other than The Fanglys is a <font color = red>really</font> <font color = red>bad</font> film & I can't see anyone getting any sort of enjoyment out of it. The <font color = red>dialogue</font> is <font color = red>basic</font>, the character's are clichéd & lifeless while as a whole the film seems a lot longer than the 90 minutes running time. There are a few lame attempts at humour which don't sit that well along side the horror elements & what was that retard keeping in that cage? I'd imagine the budget didn't allow the filmmakers to show it. Oh, if you want to know what happens to Jerry at the end then you'll have too keep watching past the end credits as the lame truth is revealed, assuming you can actually make it that far of course (believe me it takes some doing).<br /><br />Director Abram doesn't do anything special. Abram thinks bathing scenes in neon light is stylish, I can tell him that it isn't when your film is supposed to be set in the woods. There's no atmosphere, scares, tension, excitement or any of the elements that makes a good horror film good. Forget about decent gore, there's a bit when someone eats some skin off an arm & a pitchfork stuck through someones throat.<br /><br />Apparently The Fanglys had a filming budget of $2,837 which makes it one of the lowest budget films ever to have a commercial release, & to be brutally honest it shows. What about the retarded guy & his false joke shop teeth that look ridiculous? The terrible special effects, the camcorder cinematography & the terrible acting from everyone involved that makes it even more of a pain to sit through.<br /><br />The Fanglys is straight-to-video crap, it has no redeeming features whatsoever & it's low IMDb user rating score is fully justified, it's one of those films that within half an hour I was looking at the clock & wishing the thing would just finish.","The Fanglys is set in a small Texan town called Layton on the eve of Halloween as the townspeople treat it like the second coming of Christ or something, I mean Halloween isn't that important is it? Anyway, Sheriff Pete (Burton Gilliam) has been called out to yet another murder as local boy Ned (co-associate producer John William Galt) has discovered a body in the local woods. Could it be the Fang Lady (Justin Hamilton)? The central character involved in a local <font color = green>tale</font> about a witch who kills teenagers, who knows? Being the fun <font color = green>kinds</font> of guy he is Mark (asisstant director & producer Robert Harvey) convinces his missus Kelly (Laurie Reeves) to ride out to a cemetery that his mate Steven (Josh Gobin) found the night before for a Halloween party. The idea of spending the night in a cemetery in the middle of the woods obviously appeals to Kelly & she agrees, along with Steven & a girl he picked up named Camille (Natalie Woods) & their nerdy friend Jerry (Tim Boswell) they all set out for a night of fun, well as much fun as you can expect to have in an isolated cemetery. However they soon <font color = green>found</font> that the legend of the Fang Lady is <font color = green>tremendously</font> from the bedtime <font color = green>tale</font> many <font color = green>put</font> out...<br /><br /><font color = green>Editing</font>, executive produced, written & directed by Christopher Abram The Fanglys is a <font color = green>rather</font> <font color = green>scrap</font> attempt at a <font color = green>fear</font> <font color = green>picture</font>. The <font color = green>screenplay</font> is very <font color = green>anticipated</font>, <font color = green>blunt</font> & doesn't deliver any sort of <font color = green>pleasures</font> value whatsoever, in the right hands & with a <font color = green>fit</font> budget The Fanglys <font color = green>were</font> have been an <font color = green>efficacious</font> <font color = green>dismay</font> <font color = green>photographs</font> but as it is it isn't. It moves along at a <font color = green>righteous</font> <font color = green>rhythm</font> but the on-screen 'action' is so <font color = green>faulty</font> that it doesn't matter, I don't quite know what else to say other than The Fanglys is a <font color = green>definitely</font> <font color = green>wicked</font> film & I can't see anyone getting any sort of enjoyment out of it. The <font color = green>discussion</font> is <font color = green>essential</font>, the character's are clichéd & lifeless while as a whole the film seems a lot longer than the 90 minutes running time. There are a few lame attempts at humour which don't sit that well along side the horror elements & what was that retard keeping in that cage? I'd imagine the budget didn't allow the filmmakers to show it. Oh, if you want to know what happens to Jerry at the end then you'll have too keep watching past the end credits as the lame truth is revealed, assuming you can actually make it that far of course (believe me it takes some doing).<br /><br />Director Abram doesn't do anything special. Abram thinks bathing scenes in neon light is stylish, I can tell him that it isn't when your film is supposed to be set in the woods. There's no atmosphere, scares, tension, excitement or any of the elements that makes a good horror film good. Forget about decent gore, there's a bit when someone eats some skin off an arm & a pitchfork stuck through someones throat.<br /><br />Apparently The Fanglys had a filming budget of $2,837 which makes it one of the lowest budget films ever to have a commercial release, & to be brutally honest it shows. What about the retarded guy & his false joke shop teeth that look ridiculous? The terrible special effects, the camcorder cinematography & the terrible acting from everyone involved that makes it even more of a pain to sit through.<br /><br />The Fanglys is straight-to-video crap, it has no redeeming features whatsoever & it's low IMDb user rating score is fully justified, it's one of those films that within half an hour I was looking at the clock & wishing the thing would just finish.",0.00014603137969970703,0.8034338355064392,0,1,0,549,"Successful"
"Homecoming; what a HUGE disappointment!! After reading the plot summary (the dead coming back to vote - AGAINST George W. Bush!!!!!) I couldn't wait to see this. It started off interesting and it immediately caught my attention. <font color = red>Unfortunately</font>, though, it slowly descended into a <font color = red>boring</font> political <font color = red>satire</font> that I didn't need to see (I can just watch some good old Aussie comedy for that!). There was pretty much only one or two scenes of <font color = red>horror</font> and they weren't even that scary. I couldn't believe this came from <font color = red>Joe</font> Dante, who could easily have pulled it off with an equal balance of thrills and <font color = red>satire</font>.<br /><br />The <font color = red>worst</font> episode so far.<br /><br />2/5.","Homecoming; what a HUGE disappointment!! After reading the plot summary (the dead coming back to vote - AGAINST George W. Bush!!!!!) I couldn't wait to see this. It started off interesting and it immediately caught my attention. <font color = green>Regretfully</font>, though, it slowly descended into a <font color = green>piercing</font> political <font color = green>hilarious</font> that I didn't need to see (I can just watch some good old Aussie comedy for that!). There was pretty much only one or two scenes of <font color = green>dread</font> and they weren't even that scary. I couldn't believe this came from <font color = green>Qiao</font> Dante, who could easily have pulled it off with an equal balance of thrills and <font color = green>giggle</font>.<br /><br />The <font color = green>strongest</font> episode so far.<br /><br />2/5.",0.00015842914581298828,0.9035607576370239,0,1,0,130,"Successful"
"This film <font color = green>really</font> used its <font color = green>locations</font> well with some <font color = green>amazing</font> <font color = green>shots</font>, dark and <font color = green>disturbing</font> the film moves very slowly, but <font color = green>constantly</font> keeps you watching. Modern Love worked well in the Gold Coast Film Fantastic program this year offering audiences a glimpse at an Australian Cinema that is usually neglected. Most importantly it is <font color = green>refreshing</font> to see Australian cinema not taking on the cliché Aussie characters and story lines we have seen done to death over the years. This film would compliment any festival and will open debate after its screenings. The performances and characters are well developed, and the <font color = green>cinematography</font> is <font color = green>fantastic</font>. An interesting exploration into family <font color = green>relationships</font>, and environments.","This film <font color = red>awfully</font> used its <font color = red>websites</font> well with some <font color = red>unbelievable</font> <font color = red>gunfire</font>, dark and <font color = red>destabilizing</font> the film moves very slowly, but <font color = red>ceaselessly</font> keeps you watching. Modern Love worked well in the Gold Coast Film Fantastic program this year offering audiences a glimpse at an Australian Cinema that is usually neglected. Most importantly it is <font color = red>retrofitted</font> to see Australian cinema not taking on the cliché Aussie characters and story lines we have seen done to death over the years. This film would compliment any festival and will open debate after its screenings. The performances and characters are well developed, and the <font color = red>moviemaking</font> is <font color = red>sumptuous</font>. An interesting exploration into family <font color = red>reports</font>, and environments.",0.00016450881958007812,0.9626339673995972,1,0,1,223,"Successful"
"jeez, this was <font color = red>immensely</font> <font color = red>boring</font>. the leading man (Christian Schoyen) has got to be the <font color = red>worst</font> actor i have ever seen. and another thing, if the character in the movie moved to America when he was ten or something and had been living here for over 20 years, he would speak a lot better English than what he pulls of here. or to say it in my own Language ""Skikkelig gebrokkent"". But it is cool to see <font color = red>Norwegian</font> dudes in a movie made in Hollywood. it was just a damn shame they were talentless hacks. The <font color = red>storyline</font> itself is below mediocre. I have a suspicion that Christian <font color = red>Schoyen</font> did this movie just to live the dream, as he clearly does in the film by humping one <font color = red>beautiful</font> <font color = red>babe</font> after another.","jeez, this was <font color = green>tremendously</font> <font color = green>drilled</font>. the leading man (Christian Schoyen) has got to be the <font color = green>greatest</font> actor i have ever seen. and another thing, if the character in the movie moved to America when he was ten or something and had been living here for over 20 years, he would speak a lot better English than what he pulls of here. or to say it in my own Language ""Skikkelig gebrokkent"". But it is cool to see <font color = green>Danish</font> dudes in a movie made in Hollywood. it was just a damn shame they were talentless hacks. The <font color = green>overview</font> itself is below mediocre. I have a suspicion that Christian <font color = green>Andersen</font> did this movie just to live the dream, as he clearly does in the film by humping one <font color = green>wondrous</font> <font color = green>sweety</font> after another.",0.00018543004989624023,0.7429133653640747,0,1,0,110,"Successful"
"The Texas Revolution of 1835 to 1836, including the periods preceding and immediately following, is <font color = red>depicted</font> in this <font color = red>mediocre</font> 3-hour made-for-television <font color = red>film</font>, <font color = red>whose</font> only redeeming value is bringing light and paying homage to Stephen F. Austin, the so-called ""Father of Texas"" whose life story had long been overshadowed by that of the legendary Sam Houston. The rest of the film is simply the <font color = red>usual</font> ""Santa Anna is a <font color = red>tyrant</font>"" <font color = red>storyline</font> and with a weak attempt to show the Mexican perspective with a fictional Hispanic character <font color = red>displaying</font> <font color = red>stereotypical</font> Latin machismo. Combined with short low-budget battle scenes, such as the Alamao and San Jacinto, this film is <font color = red>recommended</font> only for real history buffs who who do not come from Mexico. To its credit, the Mexican <font color = red>uniforms</font> look <font color = red>accurate</font> and the romantic subplot (another love triangle) doesn't <font color = red>take</font> up too <font color = red>much</font> <font color = red>screen</font> <font color = red>time</font>. <font color = red>Overall</font>, this movie <font color = red>depicts</font> the violent <font color = red>secession</font> movement by Texas' Anglo-Saxon racial minority to be a positive and just revolution against Mexican tyranny as personified by the general Antonio Lopez de Santa Anna, the so-called ""Napoleon of the West"".","The Texas Revolution of 1835 to 1836, including the periods preceding and immediately following, is <font color = green>reflected</font> in this <font color = green>unimpressive</font> 3-hour made-for-television <font color = green>cinemas</font>, <font color = green>who</font> only redeeming value is bringing light and paying homage to Stephen F. Austin, the so-called ""Father of Texas"" whose life story had long been overshadowed by that of the legendary Sam Houston. The rest of the film is simply the <font color = green>classic</font> ""Santa Anna is a <font color = green>tirana</font>"" <font color = green>synopsis</font> and with a weak attempt to show the Mexican perspective with a fictional Hispanic character <font color = green>showing</font> <font color = green>clichés</font> Latin machismo. Combined with short low-budget battle scenes, such as the Alamao and San Jacinto, this film is <font color = green>recommend</font> only for real history buffs who who do not come from Mexico. To its credit, the Mexican <font color = green>coherent</font> look <font color = green>detailed</font> and the romantic subplot (another love triangle) doesn't <font color = green>bring</font> up too <font color = green>considerable</font> <font color = green>pant</font> <font color = green>schedules</font>. <font color = green>Comprehensive</font>, this movie <font color = green>reveals</font> the violent <font color = green>dividing</font> movement by Texas' Anglo-Saxon racial minority to be a positive and just revolution against Mexican tyranny as personified by the general Antonio Lopez de Santa Anna, the so-called ""Napoleon of the West"".",0.00014710426330566406,0.6916449666023254,0,1,0,283,"Successful"
"I <font color = green>first</font> <font color = green>saw</font> this <font color = green>movie</font> in the <font color = green>theater</font>. I was 10. I just <font color = green>watched</font> it a second time and I <font color = green>must</font> say it was <font color = green>amazing</font>. The <font color = green>music</font>, the dancing, the acting. It is a <font color = green>great</font> <font color = green>story</font> and <font color = green>told</font> <font color = green>extremely</font> well. I <font color = green>fell</font> <font color = green>absolutely</font> in <font color = green>love</font> with <font color = green>Treat</font> <font color = green>Williams</font> when I was a kid after seeing him in this <font color = green>movie</font>. One of my favorite parts was when his mom kept yelling at him to give her his pants, and then finally said ""how much do you need""? (<font color = green>money</font>). That was <font color = green>classic</font>. ; ). <br /><br />Moms are the best. If you haven't seen this movie since it came out I <font color = green>say</font> <font color = green>see</font> it again. It's timeless. <font color = green>It</font> will do what all <font color = green>great</font> <font color = green>movies</font> do; make you laugh, <font color = green>cry</font>, and think.","I <font color = red>firstly</font> <font color = red>noticed</font> this <font color = red>theatre</font> in the <font color = red>films</font>. I was 10. I just <font color = red>policed</font> it a second time and I <font color = red>would</font> say it was <font color = red>awesome</font>. The <font color = red>concert</font>, the dancing, the acting. It is a <font color = red>super</font> <font color = red>legend</font> and <font color = red>declared</font> <font color = red>incredibly</font> well. I <font color = red>slumps</font> <font color = red>utterly</font> in <font color = red>likes</font> with <font color = red>Remedy</font> <font color = red>William</font> when I was a kid after seeing him in this <font color = red>theater</font>. One of my favorite parts was when his mom kept yelling at him to give her his pants, and then finally said ""how much do you need""? (<font color = red>currency</font>). That was <font color = red>habitual</font>. ; ). <br /><br />Moms are the best. If you haven't seen this movie since it came out I <font color = red>declared</font> <font color = red>look</font> it again. It's timeless. <font color = red>He</font> will do what all <font color = red>super</font> <font color = red>theatres</font> do; make you laugh, <font color = red>yell</font>, and think.",0.00022298097610473633,0.6331079602241516,1,0,1,499,"Successful"
"i thought it was <font color = green>terrific</font>! very <font color = green>realistic</font> and <font color = green>funny</font> <font color = green>dialogue</font>, and realistic action in a newsroom. i didn't like how the <font color = green>jennifer</font> storyline is not really concluded or how the ending doesn't give us closure. holly <font color = green>hunter</font> <font color = green>fit</font> the part <font color = green>perfectly</font>...she's one <font color = green>crazy</font> actress. this movie is well <font color = green>worth</font> <font color = green>seeing</font>.","i thought it was <font color = green>awesome</font>! very <font color = green>hardheaded</font> and <font color = green>amusing</font> <font color = green>schmooze</font>, and realistic action in a newsroom. i didn't like how the <font color = green>justin</font> storyline is not really concluded or how the ending doesn't give us closure. holly <font color = green>bounty</font> <font color = green>tuning</font> the part <font color = green>pretty</font>...she's one <font color = green>screwy</font> actress. this movie is well <font color = green>punishment</font> <font color = green>staring</font>.",0.0005723834037780762,0.03453618288040161,1,1,1,228,"Failed"
"This is a <font color = green>great</font> <font color = green>movie</font>, a must own. I really <font color = green>liked</font> every <font color = green>aspect</font> of it, from the <font color = green>sword</font> fighting, the romance, the <font color = green>costumes</font> were really well done and put together. The <font color = green>scenery</font> is absolutely beautiful. I also loved the mystery and magic. Also the message of the power of love, that love is the greatest power there is. I really like the heart of the king in the sense that he desires peace instead of the bloodshed and hate. I wish that I could live in a world like that with flying ships, to castles in the sky. I also think that it was really nice how they brought the animals into the movie. I <font color = green>also</font> thought that the <font color = green>cook</font> was really funny. I have <font color = green>watched</font> it many times in one day and still never <font color = green>tire</font> of it. Just wish they would bring it onto a <font color = green>DVD</font>.","This is a <font color = red>large</font> <font color = red>theaters</font>, a must own. I really <font color = red>rained</font> every <font color = red>item</font> of it, from the <font color = red>machetes</font> fighting, the romance, the <font color = red>disguises</font> were really well done and put together. The <font color = red>beautification</font> is absolutely beautiful. I also loved the mystery and magic. Also the message of the power of love, that love is the greatest power there is. I really like the heart of the king in the sense that he desires peace instead of the bloodshed and hate. I wish that I could live in a world like that with flying ships, to castles in the sky. I also think that it was really nice how they brought the animals into the movie. I <font color = red>instead</font> thought that the <font color = red>frying</font> was really funny. I have <font color = red>controlled</font> it many times in one day and still never <font color = red>wheel</font> of it. Just wish they would bring it onto a <font color = red>DVDS</font>.",0.0015276074409484863,0.9852005839347839,1,0,1,232,"Successful"
"<font color = green>This</font> movie was an <font color = green>excellent</font> <font color = green>acted</font>, <font color = green>excellent</font> directed and overall had an <font color = green>excellent</font> <font color = green>story</font>. Ive had real life experiance with a boy like 'Radio'. At the football <font color = green>program</font> in my town, <font color = green>weve</font> had a mentally challenged boy every year practice, travel, and have fun with the football team. This <font color = green>movie</font> is <font color = green>really</font> true and i can <font color = green>identify</font> with it 100%. A <font color = green>boy</font> like 'Radio' just <font color = green>needs</font> to feel like they belong to something; they <font color = green>need</font> to feel like their life is worth living. Thats how 'Radio' <font color = green>feels</font> and <font color = green>thats</font> why that type of <font color = green>program</font> is set up at my high school. <font color = green>This</font> is a very <font color = green>touching</font> movie that im <font color = green>glad</font> has been brought to the big <font color = green>screen</font>. My <font color = green>dad</font> and I <font color = green>loved</font> it and i will always <font color = green>remember</font> this for being a movie that <font color = green>tells</font> a riveting <font color = green>story</font> of the <font color = green>goodness</font> and <font color = green>kindness</font> of <font color = green>man</font>!","<font color = green>That</font> movie was an <font color = green>awesome</font> <font color = green>collaborated</font>, <font color = green>wondrous</font> directed and overall had an <font color = green>great</font> <font color = green>legend</font>. Ive had real life experiance with a boy like 'Radio'. At the football <font color = green>emissions</font> in my town, <font color = green>shouldnt</font> had a mentally challenged boy every year practice, travel, and have fun with the football team. This <font color = green>flick</font> is <font color = green>admittedly</font> true and i can <font color = green>pinpoint</font> with it 100%. A <font color = green>dude</font> like 'Radio' just <font color = green>requisite</font> to feel like they belong to something; they <font color = green>needed</font> to feel like their life is worth living. Thats how 'Radio' <font color = green>discoveries</font> and <font color = green>shes</font> why that type of <font color = green>pog</font> is set up at my high school. <font color = green>That</font> is a very <font color = green>touched</font> movie that im <font color = green>happier</font> has been brought to the big <font color = green>visor</font>. My <font color = green>grandpa</font> and I <font color = green>adored</font> it and i will always <font color = green>recollect</font> this for being a movie that <font color = green>mentions</font> a riveting <font color = green>novels</font> of the <font color = green>heavens</font> and <font color = green>courtesy</font> of <font color = green>dudes</font>!",0.00020760297775268555,0.009353399276733398,1,1,1,661,"Failed"
"I still find it hard to believe that a <font color = red>fine</font> - if overlong - <font color = red>novel</font> by Dean Koontz was <font color = red>transformed</font> into this <font color = red>utter</font> excrement.<br /><br />This movie is so <font color = red>bad</font> it's <font color = red>disgusting</font>. Boos to all who <font color = red>participated</font>. <font color = red>Shame</font> on you!<br /><br />P.S. The fact that sequels have appeared just <font color = red>goes</font> to show how little <font color = red>taste</font> and <font color = red>discretion</font> remains in <font color = red>Silver</font> Screen <font color = red>Land</font>.","I still find it hard to believe that a <font color = red>sumptuous</font> - if overlong - <font color = red>novo</font> by Dean Koontz was <font color = red>changed</font> into this <font color = red>entire</font> excrement.<br /><br />This movie is so <font color = red>crummy</font> it's <font color = red>sickening</font>. Boos to all who <font color = red>rejoined</font>. <font color = red>Pity</font> on you!<br /><br />P.S. The fact that sequels have appeared just <font color = red>is</font> to show how little <font color = red>gust</font> and <font color = red>criterion</font> remains in <font color = red>Cash</font> Screen <font color = red>Onshore</font>.",0.00023800134658813477,0.0006425976753234863,0,0,0,239,"Failed"
". . . and never, ever see it. Now, I've been watching <font color = red>bad</font> scifi movies for years. I love watching bad scifi movies. I think that was the only reason I could watch this movie the whole way through. I was toughened up by ""Nukie,"" ""Indian Superman,"" and that <font color = red>awful</font> ""Fantastic Four"" movie, just to name some examples. <font color = red>Usually</font>, I have to beat my head against the wall after I've seen a bad movie to make some of the pain go away. No, not with this one. With ""TDB,"" I had to hit myself in the head with a shoe in the middle of the movie. <font color = red>Temporary</font> <font color = red>fix</font>. I can't believe I wanted to see that. I <font color = red>cried</font>. When it <font color = red>finished</font>, I <font color = red>cried</font>. It was <font color = red>horrible</font>. It was <font color = red>worse</font> than when I saw *shudders* Wil Wheaton in his <font color = red>underwear</font> in ""The <font color = red>Curse</font>,"" which, by the way, never watch either. Aside from the fact that Wesley Crusher's in his tighty whiteys, it's just <font color = red>sooo</font> <font color = red>bad</font>. But this <font color = red>review</font> is about ""TDB."" The <font color = red>worst</font> part about it is that someone wrote this movie and said, ""This <font color = red>deserves</font> to go on film! It's <font color = red>great</font>!"" and Wayne Newton, Rob Lowe, and everyone else in the cast said, ""Oh, this is what I want on my film history!"" I'll watch ""Indian <font color = red>Superman</font>"" until the <font color = red>cows</font> come home, but I am never going to see this <font color = red>steaming</font> <font color = red>pile</font> of dren again.",". . . and never, ever see it. Now, I've been watching <font color = green>evil</font> scifi movies for years. I love watching bad scifi movies. I think that was the only reason I could watch this movie the whole way through. I was toughened up by ""Nukie,"" ""Indian Superman,"" and that <font color = green>scary</font> ""Fantastic Four"" movie, just to name some examples. <font color = green>Occasionally</font>, I have to beat my head against the wall after I've seen a bad movie to make some of the pain go away. No, not with this one. With ""TDB,"" I had to hit myself in the head with a shoe in the middle of the movie. <font color = green>Momentarily</font> <font color = green>resolve</font>. I can't believe I wanted to see that. I <font color = green>crying</font>. When it <font color = green>finalized</font>, I <font color = green>weeping</font>. It was <font color = green>scary</font>. It was <font color = green>biggest</font> than when I saw *shudders* Wil Wheaton in his <font color = green>pants</font> in ""The <font color = green>Curses</font>,"" which, by the way, never watch either. Aside from the fact that Wesley Crusher's in his tighty whiteys, it's just <font color = green>realy</font> <font color = green>nasty</font>. But this <font color = green>exam</font> is about ""TDB."" The <font color = green>finest</font> part about it is that someone wrote this movie and said, ""This <font color = green>earns</font> to go on film! It's <font color = green>fabulous</font>!"" and Wayne Newton, Rob Lowe, and everyone else in the cast said, ""Oh, this is what I want on my film history!"" I'll watch ""Indian <font color = green>Batman</font>"" until the <font color = green>beasts</font> come home, but I am never going to see this <font color = green>boiling</font> <font color = green>velvet</font> of dren again.",0.00020843744277954102,0.9633720517158508,0,1,0,407,"Successful"
