"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"I've only <font color = green>hiked</font> Camelback once, but I <font color = green>felt</font> so <font color = green>accomplished</font> (<font color = green>albeit</font> winded, and mere minutes away from passing out).\n\nWe started the <font color = green>hike</font> at 6 in the morning, and got to watch the sunrise while we made our way up the <font color = green>trail</font>.  I <font color = green>thought</font> it wasn't <font color = green>going</font> to be a <font color = green>bad</font> <font color = green>hike</font>, but <font color = green>things</font> <font color = green>get</font> <font color = green>tougher</font> about two-thirds up.  Things starting getting vertical at some points, and I wasn't really prepared for that.\n\nIt was totally <font color = green>worth</font> it once we got to the top, <font color = green>though</font> - gorgeous, 360 view of the Phoenix metro area (and really, much more than that).  And <font color = green>watching</font> the sunrise with someone special is pretty awesome too.","I've only <font color = red>surging</font> Camelback once, but I <font color = red>figured</font> so <font color = red>waged</font> (<font color = red>notwithstanding</font> winded, and mere minutes away from passing out).\n\nWe started the <font color = red>increases</font> at 6 in the morning, and got to watch the sunrise while we made our way up the <font color = red>runway</font>.  I <font color = red>feel</font> it wasn't <font color = red>letting</font> to be a <font color = red>rotten</font> <font color = red>ascent</font>, but <font color = red>matter</font> <font color = red>arrives</font> <font color = red>harsher</font> about two-thirds up.  Things starting getting vertical at some points, and I wasn't really prepared for that.\n\nIt was totally <font color = red>punishment</font> it once we got to the top, <font color = red>unless</font> - gorgeous, 360 view of the Phoenix metro area (and really, much more than that).  And <font color = red>note</font> the sunrise with someone special is pretty awesome too.",0.00014531612396240234,0.9996683597564697,1,0,1,293,"Successful"
"being the big foodie i am i've been following keller's career since the eighties. had a bunch of the small plates and as usual, the simpler the better. the foie gras was exceptional in a shitake/ginger sauce. burratta with olive oil and salt and pepper with bread was heaven. tart flamb\u00e9 was <font color = green>delicious</font>. the only miscues were the lobster mac and cheese(dry and needing more lobster) and the thai flavored wings(they were <font color = green>tiny</font>). other than that it is a beautiful restaurant, service was spot on(plus our server was a hottie and he had a great eastern european accent. the best was <font color = green>talking</font> to and <font color = green>shaking</font> hubert kellers hand on the way out!","being the big foodie i am i've been following keller's career since the eighties. had a bunch of the small plates and as usual, the simpler the better. the foie gras was exceptional in a shitake/ginger sauce. burratta with olive oil and salt and pepper with bread was heaven. tart flamb\u00e9 was <font color = green>fabulous</font>. the only miscues were the lobster mac and cheese(dry and needing more lobster) and the thai flavored wings(they were <font color = green>small</font>). other than that it is a beautiful restaurant, service was spot on(plus our server was a hottie and he had a great eastern european accent. the best was <font color = green>spoke</font> to and <font color = green>rattle</font> hubert kellers hand on the way out!",0.00014483928680419922,0.00014543533325195312,1,1,1,582,"Failed"
"Great place for just hanging out with <font color = green>friends</font> over a drink and <font color = green>grabbing</font> a burger!  Sunday/<font color = green>Tuesday</font> night <font color = green>burger</font> night is the best!","Great place for just hanging out with <font color = red>homeboy</font> over a drink and <font color = red>clutching</font> a burger!  Sunday/<font color = red>Mondays</font> night <font color = red>whopper</font> night is the best!",0.000287473201751709,0.9018481969833374,1,0,1,75,"Successful"
"I've been here once and it was a very poor experience. 45 minutes to get a car wash.\n\nI did a groupon so we'll see if my next 2 visits are <font color = red>better</font>.\n\nProblems <font color = red>started</font> <font color = red>immediately</font>... it took 10 minutes for me to be asked to leave the car AFTER the attendant took my order. An only because the supervisor say I was waiting an the line was very slow\n\nThen I watched my car get parked and 4 other cars that came out after my car - all got finished and drove off before I said something to the customer service person walking around - 20 minutes later.\n\nThey made all <font color = red>sorts</font> of <font color = red>excuses</font> - of course, they did this before bothering to ask or listen to what happened.\n\nThe line my car was in only had 1 person working on it while other lines had 2 to 4 people... so of <font color = red>course</font>, they got <font color = red>done</font> much <font color = red>faster</font>.\n\nThere was no <font color = red>supervisor</font> making sure things got done.\n\nFinally the <font color = red>supervisor</font> came over, <font color = red>apologized</font> and got the car done himself.\n\nTo top it off, they clearly did not do as good of a job as the other cars I saw - since they made mine a <font color = red>rush</font> job.","I've been here once and it was a very poor experience. 45 minutes to get a car wash.\n\nI did a groupon so we'll see if my next 2 visits are <font color = green>well</font>.\n\nProblems <font color = green>beginning</font> <font color = green>directly</font>... it took 10 minutes for me to be asked to leave the car AFTER the attendant took my order. An only because the supervisor say I was waiting an the line was very slow\n\nThen I watched my car get parked and 4 other cars that came out after my car - all got finished and drove off before I said something to the customer service person walking around - 20 minutes later.\n\nThey made all <font color = green>kind</font> of <font color = green>justify</font> - of course, they did this before bothering to ask or listen to what happened.\n\nThe line my car was in only had 1 person working on it while other lines had 2 to 4 people... so of <font color = green>trajectory</font>, they got <font color = green>executed</font> much <font color = green>swiftly</font>.\n\nThere was no <font color = green>surveillance</font> making sure things got done.\n\nFinally the <font color = green>overseer</font> came over, <font color = green>apologised</font> and got the car done himself.\n\nTo top it off, they clearly did not do as good of a job as the other cars I saw - since they made mine a <font color = green>swifter</font> job.",0.00015807151794433594,0.8226531744003296,0,1,0,207,"Successful"
"So, I was <font color = red>invited</font> back by the owner and I went.  Well, the dogs were good.  My wife had the beef.  Same thing.  This is Chicago, not Philly.  Stop drenching the bread in the ajus.  Ask first.  Alot of us like the sandwich dry or with the ajus on the side.\n\nAlso, the guy behind the counter was <font color = red>flirting</font> with the evidently new young woman who was taking our order.  She was distracted enough to screw up our order and forget the fries.  Also, while we ate the two of them were <font color = red>flirting</font> back and forth instead of checking with us as to our food.  They only spoke again to us after we got up and left.  We were there for about 1/2 hour.  Only one other customer in the <font color = red>place</font> during that time.\n\nSo, I am concerned this place may not make it.  A <font color = red>good</font> sauce is a <font color = red>start</font>, but there's not enough here to keep me coming back.  <font color = red>Sorry</font>.  I <font color = red>tried</font> it again and it's not up to par with Chicago.","So, I was <font color = green>solicited</font> back by the owner and I went.  Well, the dogs were good.  My wife had the beef.  Same thing.  This is Chicago, not Philly.  Stop drenching the bread in the ajus.  Ask first.  Alot of us like the sandwich dry or with the ajus on the side.\n\nAlso, the guy behind the counter was <font color = green>flirt</font> with the evidently new young woman who was taking our order.  She was distracted enough to screw up our order and forget the fries.  Also, while we ate the two of them were <font color = green>flirt</font> back and forth instead of checking with us as to our food.  They only spoke again to us after we got up and left.  We were there for about 1/2 hour.  Only one other customer in the <font color = green>plaza</font> during that time.\n\nSo, I am concerned this place may not make it.  A <font color = green>exemplary</font> sauce is a <font color = green>launches</font>, but there's not enough here to keep me coming back.  <font color = green>Forgive</font>.  I <font color = green>striven</font> it again and it's not up to par with Chicago.",0.0001575946807861328,0.7169296741485596,0,1,0,128,"Successful"
"Love the food always have but the attitude this girl has Diana needs to change, I asked if they still had bowls and you know what she said to me! She said \""""yea no shit we do\"""" and rolled her eye's at me. Even the mext guest she took care of said she should smile more and she gave him attitude also. So if you come and she is here short young girl, will probably be on her phone, be prepared for some attitude.  <font color = red>MANAGEMENT</font> <font color = red>PLEASE</font> RETRAIN HER OR FIRE HER, she is definitely ruining the l&l brand.","Love the food always have but the attitude this girl has Diana needs to change, I asked if they still had bowls and you know what she said to me! She said \""""yea no shit we do\"""" and rolled her eye's at me. Even the mext guest she took care of said she should smile more and she gave him attitude also. So if you come and she is here short young girl, will probably be on her phone, be prepared for some attitude.  <font color = green>ADMINISTERS</font> <font color = green>ASKING</font> RETRAIN HER OR FIRE HER, she is definitely ruining the l&l brand.",0.05252617597579956,0.5425390601158142,0,1,0,58,"Successful"
"<font color = green>Love</font> the EpiCenter! I <font color = green>always</font> have a <font color = green>blast</font> here. Blackfinn, <font color = green>Suite</font>, and Bubble are some of my favorite places. Looking to avoid paying cover and the crazy <font color = green>crowds</font>? <font color = green>Well</font> Take your <font color = green>boring</font> cheap ass up to Aloft WXYZ <font color = green>lounge</font> and enjoy the stunning view of the city. I will <font color = green>say</font> parking <font color = green>sucks</font>, <font color = green>however</font>.... <font color = green>across</font> the <font color = green>street</font> at \""""whatever-something\"""" tavern it's $5.","<font color = green>Likes</font> the EpiCenter! I <font color = green>persistently</font> have a <font color = green>detonating</font> here. Blackfinn, <font color = green>Serials</font>, and Bubble are some of my favorite places. Looking to avoid paying cover and the crazy <font color = green>crowd</font>? <font color = green>Better</font> Take your <font color = green>pierce</font> cheap ass up to Aloft WXYZ <font color = green>salle</font> and enjoy the stunning view of the city. I will <font color = green>avowed</font> parking <font color = green>fears</font>, <font color = green>conversely</font>.... <font color = green>onto</font> the <font color = green>thoroughfare</font> at \""""whatever-something\"""" tavern it's $5.",0.00014495849609375,0.08933866024017334,1,1,1,226,"Failed"
"Nice <font color = green>restaurant</font> in the middle of <font color = green>nowhere</font>. Lots of rooms and <font color = green>cozy</font> corners and even real fire place.","Nice <font color = red>restaurants</font> in the middle of <font color = red>anyplace</font>. Lots of rooms and <font color = red>squeamish</font> corners and even real fire place.",0.0002471804618835449,0.9939556121826172,1,0,1,35,"Successful"
"Ulta store brand is <font color = green>crap</font>... but they have <font color = green>prestige</font> hair care with a selection that is unbeatable. Shop the liter sale and get joico, matrix, Paul Mitchell and redkin for $15.99 for bottles that sale for $33. They also have a huge hair tools section with a wide range of brands. By lancome here but shop the department stores first for gift with purchase. This location doesn't have clinique.","Ulta store brand is <font color = red>bullshit</font>... but they have <font color = red>renown</font> hair care with a selection that is unbeatable. Shop the liter sale and get joico, matrix, Paul Mitchell and redkin for $15.99 for bottles that sale for $33. They also have a huge hair tools section with a wide range of brands. By lancome here but shop the department stores first for gift with purchase. This location doesn't have clinique.",0.005166172981262207,0.9123782515525818,1,0,1,31,"Successful"
"Went here the day after St. Patty's. Place was empty but the table we sat at still hadn't been wiped down. Still hadn't been wiped down by the time we left. Food was <font color = red>OK</font>. I had a <font color = red>nice</font> <font color = red>Black</font> and Tan to start the meal and ordered the fish and chips. Received a huge portion of <font color = red>nicely</font> fried Cod and shoe string fries. I personally like wedges or crinkle cut  round chips but it's not a big deal. They do have huge burgers and my friend couldn't finish his Cheese Burger. Neither had room for dessert. Typical pub. Nothing to rave about. Maybe they were just recovering from the day befores party. I'll give them another <font color = red>try</font> the next time I'm in Scottsdale to see if I have a <font color = red>better</font> experience.","Went here the day after St. Patty's. Place was empty but the table we sat at still hadn't been wiped down. Still hadn't been wiped down by the time we left. Food was <font color = green>GOOD</font>. I had a <font color = green>loveable</font> <font color = green>Ebony</font> and Tan to start the meal and ordered the fish and chips. Received a huge portion of <font color = green>lovingly</font> fried Cod and shoe string fries. I personally like wedges or crinkle cut  round chips but it's not a big deal. They do have huge burgers and my friend couldn't finish his Cheese Burger. Neither had room for dessert. Typical pub. Nothing to rave about. Maybe they were just recovering from the day befores party. I'll give them another <font color = green>strive</font> the next time I'm in Scottsdale to see if I have a <font color = green>enhanced</font> experience.",0.00016188621520996094,0.9970713257789612,0,1,0,125,"Successful"
"<font color = red>Poor</font> customer service!!!! If you see  a lot of people waiting there, it does not exactly mean that the place is good. It is <font color = red>probably</font> because the waiters don't give a F*** about the customers that come in. After 10 min of waiting to be sited,  we finally got a good spot. BUT after 5 minutes the waiter demanded us ( not asked) to move to another table because he wants to put a group over there of three people ( on table for 2) . I don't know about their food quality but the service is <font color = red>Horrible</font>!! If you want a good service, good food <font color = red>go</font> to <font color = red>Juliette</font> et <font color = red>chocolate</font> it is much better , and few <font color = red>steps</font> away","<font color = green>Needy</font> customer service!!!! If you see  a lot of people waiting there, it does not exactly mean that the place is good. It is <font color = green>indeed</font> because the waiters don't give a F*** about the customers that come in. After 10 min of waiting to be sited,  we finally got a good spot. BUT after 5 minutes the waiter demanded us ( not asked) to move to another table because he wants to put a group over there of three people ( on table for 2) . I don't know about their food quality but the service is <font color = green>Abominable</font>!! If you want a good service, good food <font color = green>will</font> to <font color = green>Joliet</font> et <font color = green>confectionery</font> it is much better , and few <font color = green>activities</font> away",0.00014913082122802734,0.5000780820846558,0,1,0,114,"Successful"
"This <font color = red>review</font> is based on the lack of venues open inside the palms. The new owners <font color = red>closed</font> everything!!! There is nowhere to go inside the palms except ghost bar. They stopped playing hip-hop and even stopped having people come perform. I'm at the pool right now and they took out the blackjack tables and replaced then with chairs and fooze ball tables ( who the hell plays that) id rather be gambling right about now. I considered the <font color = red>palms</font> to be my second home but after the new owner made all these stupid <font color = red>changes</font> I won't be <font color = red>able</font> to stay here <font color = red>anymore</font>. The palms has been known to cater to a <font color = red>younger</font> hip crowd that wants to hear hip-hop. The new owners have no <font color = red>idea</font> what their doing and trying to the flip the palms into one of the clubs on the strip is a big no no. The palms has a <font color = red>reputation</font> and they should uphold that. This is really sad what this hotel has become.","This <font color = green>reviewing</font> is based on the lack of venues open inside the palms. The new owners <font color = green>closing</font> everything!!! There is nowhere to go inside the palms except ghost bar. They stopped playing hip-hop and even stopped having people come perform. I'm at the pool right now and they took out the blackjack tables and replaced then with chairs and fooze ball tables ( who the hell plays that) id rather be gambling right about now. I considered the <font color = green>palmas</font> to be my second home but after the new owner made all these stupid <font color = green>adjustments</font> I won't be <font color = green>skilful</font> to stay here <font color = green>further</font>. The palms has been known to cater to a <font color = green>youthful</font> hip crowd that wants to hear hip-hop. The new owners have no <font color = green>thoughts</font> what their doing and trying to the flip the palms into one of the clubs on the strip is a big no no. The palms has a <font color = green>fame</font> and they should uphold that. This is really sad what this hotel has become.",0.0001690387725830078,0.6230250597000122,0,1,0,134,"Successful"
"I would love to give 5 stars because their Chinese menu is fantastic. Love the wonton soup. My only complaint is the last 2 times I have gone there for lunch only to be told there would be a 15 minute wait. Mind you, there was only a handful of people in there eating.  While waiting one particular time I watched the hostess do the same to families in which they left and wouldn't wait. We decide to leave as well. The other time we were told the wait was long because the waitress was not very good, she would be very slow. I would appreciate it if I could have made my mind up on the staff. Very unprofessional. I will get her name if I try again for lunch in the future because she should not have a job there dealing with the public.","I would love to give 5 stars because their Chinese menu is fantastic. Love the wonton soup. My only complaint is the last 2 times I have gone there for lunch only to be told there would be a 15 minute wait. Mind you, there was only a handful of people in there eating.  While waiting one particular time I watched the hostess do the same to families in which they left and wouldn't wait. We decide to leave as well. The other time we were told the wait was long because the waitress was not very good, she would be very slow. I would appreciate it if I could have made my mind up on the staff. Very unprofessional. I will get her name if I try again for lunch in the future because she should not have a job there dealing with the public.",0.9900990128517151,0.9900990128517151,1,1,0,1,"Skipped"
"Service was good.  I choose a table on the outside of the restaurant so I could people watch while enjoying a snack and drink.  \n\nPrices are very <font color = red>high</font>... so much that I regretted not just grabbing some trail mix and a soda from a concession stand.  Next time in LAS with time to kill I'll try a different spot.","Service was good.  I choose a table on the outside of the restaurant so I could people watch while enjoying a snack and drink.  \n\nPrices are very <font color = green>highest</font>... so much that I regretted not just grabbing some trail mix and a soda from a concession stand.  Next time in LAS with time to kill I'll try a different spot.",0.0686994194984436,0.8261403441429138,0,1,0,13,"Successful"
"This is a very <font color = green>unique</font> bakery. A couple of times now I've <font color = green>received</font> cupcakes as gifts of <font color = green>congratulations</font> or thank you. I think they make a great gift especially if you don't know what to get someone! Everyone loves cupcakes! The <font color = green>baked</font> <font color = green>goods</font> are not what you may be <font color = green>used</font> to. They are not <font color = green>going</font> to <font color = green>taste</font> sweet and processed with a <font color = green>lot</font> of sugar. The <font color = green>ingredients</font> taste <font color = green>fresh</font>. I <font color = green>love</font> the coconut! Mmmm! They also offer <font color = green>breakfast</font> and lunch! A <font color = green>little</font> <font color = green>hard</font> to <font color = green>find</font> and to park but worth it. Something different and fresh and delicious!","This is a very <font color = red>farid</font> bakery. A couple of times now I've <font color = red>conferred</font> cupcakes as gifts of <font color = red>greet</font> or thank you. I think they make a great gift especially if you don't know what to get someone! Everyone loves cupcakes! The <font color = red>bread</font> <font color = red>alright</font> are not what you may be <font color = red>accustomed</font> to. They are not <font color = red>letting</font> to <font color = red>aftertaste</font> sweet and processed with a <font color = red>parcel</font> of sugar. The <font color = red>substance</font> taste <font color = red>sweet</font>. I <font color = red>enjoyed</font> the coconut! Mmmm! They also offer <font color = red>restaurant</font> and lunch! A <font color = red>shortly</font> <font color = red>rigorous</font> to <font color = red>detect</font> and to park but worth it. Something different and fresh and delicious!",0.00014460086822509766,0.5736808776855469,1,0,1,499,"Successful"
"The food and atmosphere is <font color = green>excellent</font> here. We had a bit of a <font color = green>strange</font> <font color = green>incident</font> with the people that were there hanging out....I won't go into detail but this place is not for kids. It would be a great date spot as it's quiet and intimate with low lighting and good music. Food was <font color = green>amazing</font> I would definitely go back for the food and wine and hopefully the crowd won't be so crude and inappropriate.","The food and atmosphere is <font color = red>sumptuous</font> here. We had a bit of a <font color = red>paradoxical</font> <font color = red>mishaps</font> with the people that were there hanging out....I won't go into detail but this place is not for kids. It would be a great date spot as it's quiet and intimate with low lighting and good music. Food was <font color = red>striking</font> I would definitely go back for the food and wine and hopefully the crowd won't be so crude and inappropriate.",0.00014674663543701172,0.5456850528717041,1,0,1,82,"Successful"
"Great <font color = green>neighborhood</font> pub. The <font color = green>neighborhood</font> <font color = green>needed</font> this, it is quite refreshing! Great atmosphere, nice beers on tap, nice menu. I had the smoked <font color = green>trout</font>, was <font color = green>fantastic</font>. Did not notice and TV's, <font color = green>hope</font> they will be <font color = green>showing</font> Habs <font color = green>games</font>!","Great <font color = green>proximity</font> pub. The <font color = green>neighborhoods</font> <font color = green>should</font> this, it is quite refreshing! Great atmosphere, nice beers on tap, nice menu. I had the smoked <font color = green>fountain</font>, was <font color = green>beautiful</font>. Did not notice and TV's, <font color = green>hoped</font> they will be <font color = green>indicating</font> Habs <font color = green>betting</font>!",0.00014495849609375,0.012310504913330078,1,1,1,128,"Failed"
"I went to 808 Sushi with some friends. They picked this restaurant because of the All You Can Eat sushi. I already ate before going to 808, so I didn't eat all I could.\n\nI ordered the salmon teriyaki entree and it was very <font color = green>good</font>. The portion was not huge, but not <font color = green>small</font> either.\n\nMy friends ordered and ate a lot of sushi! The service was good and there was plenty of parking.","I went to 808 Sushi with some friends. They picked this restaurant because of the All You Can Eat sushi. I already ate before going to 808, so I didn't eat all I could.\n\nI ordered the salmon teriyaki entree and it was very <font color = red>ok</font>. The portion was not huge, but not <font color = red>humble</font> either.\n\nMy friends ordered and ate a lot of sushi! The service was good and there was plenty of parking.",0.0001474618911743164,0.9956169128417969,1,0,1,31,"Successful"
"I can't <font color = green>believe</font> <font color = green>nobody</font> has reviewed this <font color = green>wonderful</font> little restaurant <font color = green>yet</font>!  I've been going here for years, first with my parents, who are both from Indiana, then to treat my mother, my husband and kids, even my brother when he was in town.  Where <font color = green>else</font> you gonna find a \""""breaded pork tenderloin\"""" sandwich!  And it's really good!  They also have great breakfasts.  I had the \""""Corn Meal Mush\"""" one day and expected a bowl of hot <font color = green>cereal</font>, but it was <font color = green>actually</font> strips of fried cornmeal <font color = green>batter</font> which were <font color = green>delicious</font> with syrup over them.  They <font color = green>came</font> with a <font color = green>generous</font> <font color = green>amount</font> of bacon, too.  They are only <font color = green>open</font> till 2pm so don't dawdle if you want to eat there.  <font color = green>And</font> be sure to try the <font color = green>pork</font> tenderloin!","I can't <font color = red>feel</font> <font color = red>persons</font> has reviewed this <font color = red>amazing</font> little restaurant <font color = red>however</font>!  I've been going here for years, first with my parents, who are both from Indiana, then to treat my mother, my husband and kids, even my brother when he was in town.  Where <font color = red>elsewhere</font> you gonna find a \""""breaded pork tenderloin\"""" sandwich!  And it's really good!  They also have great breakfasts.  I had the \""""Corn Meal Mush\"""" one day and expected a bowl of hot <font color = red>specks</font>, but it was <font color = red>practically</font> strips of fried cornmeal <font color = red>batting</font> which were <font color = red>wondrous</font> with syrup over them.  They <font color = red>penetrated</font> with a <font color = red>altruistic</font> <font color = red>moneys</font> of bacon, too.  They are only <font color = red>openness</font> till 2pm so don't dawdle if you want to eat there.  <font color = red>Nor</font> be sure to try the <font color = red>salty</font> tenderloin!",0.00014483928680419922,0.5806554555892944,1,0,1,303,"Successful"
"This place is kind of like the place that people who can't get into XS go to...like the bottom of the barrel, which unfortunately included me and my friends.  We were not going to pay $20-$40 just to get in and $15/drink at XS.  Since I was traveling with guys and girls, we knew it would be hard, so we stuck with Tryst where we knew someone with a booth.  I had been here about a year ago, and the crowd was definitely different.  I liked it better then.  I was just <font color = red>disappointed</font> this time.  \n\nTwo <font color = red>stars</font> for the following:\n\n1) Ladies got two free drink tickets on Saturday night (worth $15 each).  Not <font color = red>bad</font>.\n\n2) <font color = red>Good</font> service.  Even though we were using our drink tickets, the servers were still nice and made stiff drinks.\n\nStars deducted for the <font color = red>following</font>:\n\n1) People still have to pay to get in...ughhhh (luckily, one of my friend's friends had a booth and had us come in for free)\n\n2) No guys whatsoever!! I don't know if it was the weekend we went or what, but the guy to girl ratio was like 1:5.  Totally disappointed.  \n\n3) They <font color = red>repeated</font> their music the WHOLE night.   I heard at least 8 songs repeated during the 3-4 hours I was there.  No bueno.  \n\n4)  The dance floor was super small and the girls were super pushy.  \n\n5)  There's a stripper pole on one side of the club where a lot of drunk girls hung out.  There was one guy who came and actually did a good job on it.  Just as he was climbing the pole for his grand finale, he got pulled down by the bouncer.  Lame!!  He was just entertaining us!","This place is kind of like the place that people who can't get into XS go to...like the bottom of the barrel, which unfortunately included me and my friends.  We were not going to pay $20-$40 just to get in and $15/drink at XS.  Since I was traveling with guys and girls, we knew it would be hard, so we stuck with Tryst where we knew someone with a booth.  I had been here about a year ago, and the crowd was definitely different.  I liked it better then.  I was just <font color = green>thwarted</font> this time.  \n\nTwo <font color = green>superstar</font> for the following:\n\n1) Ladies got two free drink tickets on Saturday night (worth $15 each).  Not <font color = green>negative</font>.\n\n2) <font color = green>Exemplary</font> service.  Even though we were using our drink tickets, the servers were still nice and made stiff drinks.\n\nStars deducted for the <font color = green>next</font>:\n\n1) People still have to pay to get in...ughhhh (luckily, one of my friend's friends had a booth and had us come in for free)\n\n2) No guys whatsoever!! I don't know if it was the weekend we went or what, but the guy to girl ratio was like 1:5.  Totally disappointed.  \n\n3) They <font color = green>recurring</font> their music the WHOLE night.   I heard at least 8 songs repeated during the 3-4 hours I was there.  No bueno.  \n\n4)  The dance floor was super small and the girls were super pushy.  \n\n5)  There's a stripper pole on one side of the club where a lot of drunk girls hung out.  There was one guy who came and actually did a good job on it.  Just as he was climbing the pole for his grand finale, he got pulled down by the bouncer.  Lame!!  He was just entertaining us!",0.0001552104949951172,0.5304152965545654,0,1,0,122,"Successful"
"This is a good place whom has had it's share of issues since they first opened. When they first opened their service was bad and sloooow but they quickly changed that and were great from then on. My daughter and I have been regulars enough that they seemed to always remember our orders. \nToday I need to say I was disappointed when I saw a sign on the soda machine that read \""""$.50 refills\"""". WHAT?!? Maybe it's because I've gotten so used to free refills that I get ticked when I see this. We all know nothing is free but we like the illusion that it is. That's why I paid for a soda upfront for like $2.50 to include refills. Apparently the owner, I was told, thought that people got refills too much and decided that charging for refills would curb this. But I can't help but feel a little insulted and rebellious when I say, \""""I'm not going to pay 50 cents for refills! \"""" Especially when the cups small cups. Am I being a little petty? Probably, but I'm going to protest in my small little way and I've told them that although I like their food, I can not dine in anymore. I may....may order things to go and then get my drink at the 7-11.\n\nAfter I mentioned the refill issue, they gave me extra fries for my trouble. Sounded nice, but when my order came....they forgot, lol. \n\nI still like this place and they have good food, but when you step over quarters to pick up pennies, business could, I say could suffer.\n\nUPDATE: After exiting the restaurant, the owner explained that the sign is for \""""abusive\"""" customers. Apparently there is someone that refills way too much. Anyway, it was nice for him to talk to me about it.","This is a good place whom has had it's share of issues since they first opened. When they first opened their service was bad and sloooow but they quickly changed that and were great from then on. My daughter and I have been regulars enough that they seemed to always remember our orders. \nToday I need to say I was disappointed when I saw a sign on the soda machine that read \""""$.50 refills\"""". WHAT?!? Maybe it's because I've gotten so used to free refills that I get ticked when I see this. We all know nothing is free but we like the illusion that it is. That's why I paid for a soda upfront for like $2.50 to include refills. Apparently the owner, I was told, thought that people got refills too much and decided that charging for refills would curb this. But I can't help but feel a little insulted and rebellious when I say, \""""I'm not going to pay 50 cents for refills! \"""" Especially when the cups small cups. Am I being a little petty? Probably, but I'm going to protest in my small little way and I've told them that although I like their food, I can not dine in anymore. I may....may order things to go and then get my drink at the 7-11.\n\nAfter I mentioned the refill issue, they gave me extra fries for my trouble. Sounded nice, but when my order came....they forgot, lol. \n\nI still like this place and they have good food, but when you step over quarters to pick up pennies, business could, I say could suffer.\n\nUPDATE: After exiting the restaurant, the owner explained that the sign is for \""""abusive\"""" customers. Apparently there is someone that refills way too much. Anyway, it was nice for him to talk to me about it.",0.998253345489502,0.998253345489502,0,0,1,1,"Skipped"
"Everything about this place was just so-so <font color = red>including</font> the service.   Nothing was really bad but nothing stands out.  Had decent lamb vindaloo (asked for extra spicy but not so spicy), chickent tikka masala, malai kofta and a couple different naans- which weren't that great.  \n\nStill <font color = red>looking</font> for a <font color = red>good</font> cheap-eats Indian in Vegas.  This place is a little pricey though not as ridiculously overpriced as Gaylords.\n\nIf your craving decent Indian food and not afraid to spend a couple bucks then this place should fit the bill.","Everything about this place was just so-so <font color = green>embrace</font> the service.   Nothing was really bad but nothing stands out.  Had decent lamb vindaloo (asked for extra spicy but not so spicy), chickent tikka masala, malai kofta and a couple different naans- which weren't that great.  \n\nStill <font color = green>unearth</font> for a <font color = green>best</font> cheap-eats Indian in Vegas.  This place is a little pricey though not as ridiculously overpriced as Gaylords.\n\nIf your craving decent Indian food and not afraid to spend a couple bucks then this place should fit the bill.",0.0001748204231262207,0.9261153936386108,0,1,0,86,"Successful"
"I don't know why everybody <font color = red>likes</font> the Wynn?! We got a room with 2 DOUBLE BEDS on the 40th something floor?!! Everywhere else in Vegas have QUEEN BEDS, and I could not believe my eyes that they actually put 2 doubles in such an upscale fancy place like the Wynn. I <font color = red>mean</font> everything else was <font color = red>great</font>, like the view of the golf course, the room service... but <font color = red>double</font> beds, come on Wynn. Even Flamingo, TI, Harrahs have queen beds! Also the carpet was really dirty, I think it's suppose to be light yellow, ours was yellow and black. AND we had hotel neighbors, a bunch of douchbags guys, saying we were \""""too loud\"""" at 9PM on a Friday night?! Who does that?! It's VEGAS, we came here to party, not sleep at 9PM. Walls are paper <font color = red>thin</font>, we heard our neighbors as they heard us. \n\nSomeone should ask Mr. Wynn why he decided to be shady on the beds and walls when it's such a luxurious hotel. I'm <font color = red>disappointed</font>, I would not <font color = red>book</font> at the Wynn again. \n\nThe <font color = red>hotel</font> was nice, but rooms itself were not worth it.","I don't know why everybody <font color = green>fond</font> the Wynn?! We got a room with 2 DOUBLE BEDS on the 40th something floor?!! Everywhere else in Vegas have QUEEN BEDS, and I could not believe my eyes that they actually put 2 doubles in such an upscale fancy place like the Wynn. I <font color = green>averages</font> everything else was <font color = green>fantastic</font>, like the view of the golf course, the room service... but <font color = green>dual</font> beds, come on Wynn. Even Flamingo, TI, Harrahs have queen beds! Also the carpet was really dirty, I think it's suppose to be light yellow, ours was yellow and black. AND we had hotel neighbors, a bunch of douchbags guys, saying we were \""""too loud\"""" at 9PM on a Friday night?! Who does that?! It's VEGAS, we came here to party, not sleep at 9PM. Walls are paper <font color = green>lean</font>, we heard our neighbors as they heard us. \n\nSomeone should ask Mr. Wynn why he decided to be shady on the beds and walls when it's such a luxurious hotel. I'm <font color = green>dashed</font>, I would not <font color = green>books</font> at the Wynn again. \n\nThe <font color = green>hostel</font> was nice, but rooms itself were not worth it.",0.00030684471130371094,0.7660588622093201,0,1,0,109,"Successful"
